epoch,step,train_loss,val_accuracy,val_f1,val_loss,val_precision,val_recall
64,259,,0.9645833373069763,0.8089887499809265,0.5593828558921814,0.7346938848495483,0.8999999761581421
65,263,,0.9666666388511658,0.8139534592628479,0.728205144405365,0.760869562625885,0.875
66,267,,0.9624999761581421,0.7954545617103577,0.6642299294471741,0.7291666865348816,0.875
67,271,,0.9604166746139526,0.791208803653717,0.53926682472229,0.7058823704719543,0.8999999761581421
68,275,,0.9666666388511658,0.8181818127632141,0.6219648718833923,0.75,0.8999999761581421
69,279,,0.9645833373069763,0.7951807379722595,0.9116783738136292,0.7674418687820435,0.824999988079071
70,283,,0.9604166746139526,0.791208803653717,0.5903472304344177,0.7058823704719543,0.8999999761581421
71,287,,0.96875,0.8275862336158752,0.5674763917922974,0.7659574747085571,0.8999999761581421
72,291,,0.9624999761581421,0.7954545617103577,0.7214210033416748,0.7291666865348816,0.875
73,295,,0.9645833373069763,0.7951807379722595,0.93548983335495,0.7674418687820435,0.824999988079071
74,299,0.14443090558052063,,,,,
74,299,,0.9541666507720947,0.760869562625885,0.679151713848114,0.6730769276618958,0.875
75,303,,0.9729166626930237,0.8433734774589539,0.7857773303985596,0.8139534592628479,0.875
76,307,,0.9624999761581421,0.800000011920929,0.6210035681724548,0.7200000286102295,0.8999999761581421
77,311,,0.96875,0.8235294222831726,0.7932751178741455,0.7777777910232544,0.875
78,315,,0.9645833373069763,0.8045976758003235,0.7382861971855164,0.7446808218955994,0.875
79,319,,0.96875,0.8275862336158752,0.630260169506073,0.7659574747085571,0.8999999761581421
80,323,,0.96875,0.8235294222831726,0.7941785454750061,0.7777777910232544,0.875
81,327,,0.96875,0.8235294222831726,0.847419023513794,0.7777777910232544,0.875
82,331,,0.96875,0.8235294222831726,0.7618893980979919,0.7777777910232544,0.875
83,335,,0.96875,0.8235294222831726,0.7632001042366028,0.7777777910232544,0.875
84,339,,0.9708333611488342,0.8333333134651184,0.8634108304977417,0.7954545617103577,0.875
85,343,,0.9666666388511658,0.8139534592628479,0.7615352272987366,0.760869562625885,0.875
86,347,,0.9708333611488342,0.8372092843055725,0.7086776494979858,0.782608687877655,0.8999999761581421
87,349,0.15459969639778137,,,,,
87,351,,0.96875,0.8192771077156067,0.7921455502510071,0.7906976938247681,0.8500000238418579
88,355,,0.9666666388511658,0.8139534592628479,0.7566016316413879,0.760869562625885,0.875
89,359,,0.9708333611488342,0.8372092843055725,0.6950238943099976,0.782608687877655,0.8999999761581421
90,363,,0.9729166626930237,0.8433734774589539,0.7484382390975952,0.8139534592628479,0.875
91,367,,0.9708333611488342,0.8333333134651184,0.7452859282493591,0.7954545617103577,0.875
92,371,,0.9666666388511658,0.8095238208770752,0.7153061628341675,0.7727272510528564,0.8500000238418579
93,375,,0.9666666388511658,0.8095238208770752,0.6979349851608276,0.7727272510528564,0.8500000238418579
94,379,,0.96875,0.8235294222831726,0.6914402842521667,0.7777777910232544,0.875
95,383,,0.96875,0.8235294222831726,0.6885138154029846,0.7777777910232544,0.875
96,387,,0.96875,0.8235294222831726,0.6592921018600464,0.7777777910232544,0.875
97,391,,0.96875,0.8275862336158752,0.6293396353721619,0.7659574747085571,0.8999999761581421
98,395,,0.9729166626930237,0.8433734774589539,0.651810348033905,0.8139534592628479,0.875
99,399,0.05090200528502464,,,,,
99,399,,0.9750000238418579,0.8536585569381714,0.7132321000099182,0.8333333134651184,0.875
100,403,,0.96875,0.8275862336158752,0.5971859693527222,0.7659574747085571,0.8999999761581421
101,407,,0.9729166626930237,0.8470588326454163,0.6452650427818298,0.800000011920929,0.8999999761581421
102,411,,0.9729166626930237,0.8354430198669434,0.871726393699646,0.8461538553237915,0.824999988079071
103,415,,0.9624999761581421,0.800000011920929,0.5984309911727905,0.7200000286102295,0.8999999761581421
104,419,,0.9708333611488342,0.8333333134651184,0.6499345898628235,0.7954545617103577,0.875
105,423,,0.9708333611488342,0.8292682766914368,0.7970425486564636,0.8095238208770752,0.8500000238418579
106,427,,0.9729166626930237,0.8470588326454163,0.6149099469184875,0.800000011920929,0.8999999761581421
107,431,,0.9750000238418579,0.8500000238418579,0.713114321231842,0.8500000238418579,0.8500000238418579
108,435,,0.96875,0.8275862336158752,0.6294835805892944,0.7659574747085571,0.8999999761581421
109,439,,0.9708333611488342,0.8205128312110901,0.771958589553833,0.8421052694320679,0.800000011920929
110,443,,0.9729166626930237,0.8395061492919922,0.7080581188201904,0.8292682766914368,0.8500000238418579
111,447,,0.96875,0.8235294222831726,0.5764010548591614,0.7777777910232544,0.875
112,449,0.090940922498703,,,,,
112,451,,0.9729166626930237,0.8311688303947449,0.7796939611434937,0.8648648858070374,0.800000011920929
113,455,,0.9750000238418579,0.8536585569381714,0.5900906920433044,0.8333333134651184,0.875
114,459,,0.96875,0.8148148059844971,0.6300452351570129,0.8048780560493469,0.824999988079071
115,463,,0.96875,0.8148148059844971,0.5959241390228271,0.8048780560493469,0.824999988079071
116,467,,0.9624999761581421,0.800000011920929,0.5075934529304504,0.7200000286102295,0.8999999761581421
117,471,,0.9708333611488342,0.8205128312110901,0.7111963033676147,0.8421052694320679,0.800000011920929
118,475,,0.9645833373069763,0.8045976758003235,0.4832252264022827,0.7446808218955994,0.875
119,479,,0.9750000238418579,0.8571428656578064,0.47085830569267273,0.8181818127632141,0.8999999761581421
120,483,,0.9770833253860474,0.8641975522041321,0.4995870888233185,0.8536585569381714,0.875
121,487,,0.9770833253860474,0.8674699068069458,0.4801217019557953,0.8372092843055725,0.8999999761581421
122,491,,0.9791666865348816,0.8809523582458496,0.46219301223754883,0.8409090638160706,0.925000011920929
123,495,,0.9770833253860474,0.8641975522041321,0.49290716648101807,0.8536585569381714,0.875
124,499,0.0346662811934948,,,,,
124,499,,0.9791666865348816,0.8809523582458496,0.4418770670890808,0.8409090638160706,0.925000011920929
125,503,,0.9791666865348816,0.8780487775802612,0.4696524441242218,0.8571428656578064,0.8999999761581421
126,507,,0.9791666865348816,0.8809523582458496,0.42923372983932495,0.8409090638160706,0.925000011920929
127,511,,0.981249988079071,0.8941176533699036,0.43328726291656494,0.8444444537162781,0.949999988079071
128,515,,0.981249988079071,0.8941176533699036,0.4108276069164276,0.8444444537162781,0.949999988079071
129,519,,0.9833333492279053,0.9047619104385376,0.42888525128364563,0.8636363744735718,0.949999988079071
130,523,,0.9791666865348816,0.8837209343910217,0.4069197475910187,0.8260869383811951,0.949999988079071
131,527,,0.9791666865348816,0.8837209343910217,0.42712637782096863,0.8260869383811951,0.949999988079071
132,531,,0.9791666865348816,0.8837209343910217,0.4079098701477051,0.8260869383811951,0.949999988079071
133,535,,0.9833333492279053,0.9047619104385376,0.44142261147499084,0.8636363744735718,0.949999988079071
134,539,,0.981249988079071,0.8941176533699036,0.4109556972980499,0.8444444537162781,0.949999988079071
135,543,,0.9791666865348816,0.8809523582458496,0.43474066257476807,0.8409090638160706,0.925000011920929
136,547,,0.9854166507720947,0.9156626462936401,0.41510316729545593,0.8837209343910217,0.949999988079071
137,549,0.021770572289824486,,,,,
137,551,,0.9833333492279053,0.9024389982223511,0.4375043511390686,0.8809523582458496,0.925000011920929
138,555,,0.9833333492279053,0.9024389982223511,0.4322080612182617,0.8809523582458496,0.925000011920929
139,559,,0.9833333492279053,0.9024389982223511,0.4518531262874603,0.8809523582458496,0.925000011920929
140,563,,0.9833333492279053,0.9024389982223511,0.44312727451324463,0.8809523582458496,0.925000011920929
141,567,,0.9854166507720947,0.9135802388191223,0.45078304409980774,0.9024389982223511,0.925000011920929
142,571,,0.9854166507720947,0.9135802388191223,0.4523569345474243,0.9024389982223511,0.925000011920929
143,575,,0.9833333492279053,0.9024389982223511,0.46250683069229126,0.8809523582458496,0.925000011920929
144,579,,0.981249988079071,0.8888888955116272,0.4640008807182312,0.8780487775802612,0.8999999761581421
145,583,,0.981249988079071,0.8888888955116272,0.47051820158958435,0.8780487775802612,0.8999999761581421
146,587,,0.9791666865348816,0.8780487775802612,0.475026398897171,0.8571428656578064,0.8999999761581421
147,591,,0.9791666865348816,0.8780487775802612,0.48342365026474,0.8571428656578064,0.8999999761581421
148,595,,0.981249988079071,0.8888888955116272,0.4931789040565491,0.8780487775802612,0.8999999761581421
149,599,0.021814124658703804,,,,,
149,599,,0.981249988079071,0.8888888955116272,0.49931564927101135,0.8780487775802612,0.8999999761581421
150,603,,0.981249988079071,0.8888888955116272,0.5050255656242371,0.8780487775802612,0.8999999761581421
151,607,,0.981249988079071,0.8888888955116272,0.5055920481681824,0.8780487775802612,0.8999999761581421
152,611,,0.981249988079071,0.8888888955116272,0.5058083534240723,0.8780487775802612,0.8999999761581421
153,615,,0.981249988079071,0.8888888955116272,0.5073792338371277,0.8780487775802612,0.8999999761581421
154,619,,0.981249988079071,0.8888888955116272,0.509705126285553,0.8780487775802612,0.8999999761581421
155,623,,0.981249988079071,0.8888888955116272,0.5141578912734985,0.8780487775802612,0.8999999761581421
156,627,,0.981249988079071,0.8888888955116272,0.5183424949645996,0.8780487775802612,0.8999999761581421
157,631,,0.981249988079071,0.8888888955116272,0.5263595581054688,0.8780487775802612,0.8999999761581421
158,635,,0.981249988079071,0.8888888955116272,0.507493257522583,0.8780487775802612,0.8999999761581421
159,639,,0.981249988079071,0.8888888955116272,0.516544759273529,0.8780487775802612,0.8999999761581421
160,643,,0.981249988079071,0.8888888955116272,0.535735547542572,0.8780487775802612,0.8999999761581421
161,647,,0.9833333492279053,0.9047619104385376,0.45187464356422424,0.8636363744735718,0.949999988079071
162,649,0.01630009338259697,,,,,
162,651,,0.981249988079071,0.891566276550293,0.45348379015922546,0.8604651093482971,0.925000011920929
163,655,,0.9770833253860474,0.8735632300376892,0.4513950049877167,0.8085106611251831,0.949999988079071
164,659,,0.9791666865348816,0.875,0.615674614906311,0.875,0.875
165,663,,0.9833333492279053,0.9024389982223511,0.5090944170951843,0.8809523582458496,0.925000011920929
166,667,,0.9833333492279053,0.9024389982223511,0.5217289328575134,0.8809523582458496,0.925000011920929
167,671,,0.981249988079071,0.891566276550293,0.4962009787559509,0.8604651093482971,0.925000011920929
168,675,,0.981249988079071,0.8888888955116272,0.5831884145736694,0.8780487775802612,0.8999999761581421
169,679,,0.981249988079071,0.8888888955116272,0.5300498008728027,0.8780487775802612,0.8999999761581421
170,683,,0.9833333492279053,0.8999999761581421,0.5283060669898987,0.8999999761581421,0.8999999761581421
171,687,,0.9854166507720947,0.9135802388191223,0.46240249276161194,0.9024389982223511,0.925000011920929
172,691,,0.9854166507720947,0.9113923907279968,0.4896014332771301,0.9230769276618958,0.8999999761581421
173,695,,0.9854166507720947,0.9135802388191223,0.4820573031902313,0.9024389982223511,0.925000011920929
174,699,0.012635060586035252,,,,,
174,699,,0.9854166507720947,0.9135802388191223,0.5049562454223633,0.9024389982223511,0.925000011920929
175,703,,0.987500011920929,0.925000011920929,0.4977063834667206,0.925000011920929,0.925000011920929
176,707,,0.9854166507720947,0.9113923907279968,0.4846309423446655,0.9230769276618958,0.8999999761581421
177,711,,0.987500011920929,0.9230769276618958,0.49196311831474304,0.9473684430122375,0.8999999761581421
178,715,,0.987500011920929,0.9230769276618958,0.4851297438144684,0.9473684430122375,0.8999999761581421
179,719,,0.9854166507720947,0.9135802388191223,0.488533616065979,0.9024389982223511,0.925000011920929
180,723,,0.9854166507720947,0.9135802388191223,0.49798548221588135,0.9024389982223511,0.925000011920929
181,727,,0.9854166507720947,0.9135802388191223,0.4965384602546692,0.9024389982223511,0.925000011920929
182,731,,0.987500011920929,0.925000011920929,0.4959404170513153,0.925000011920929,0.925000011920929
183,735,,0.987500011920929,0.925000011920929,0.4971863627433777,0.925000011920929,0.925000011920929
184,739,,0.9854166507720947,0.9135802388191223,0.4956342875957489,0.9024389982223511,0.925000011920929
185,743,,0.9854166507720947,0.9135802388191223,0.496635377407074,0.9024389982223511,0.925000011920929
186,747,,0.9854166507720947,0.9135802388191223,0.5000945329666138,0.9024389982223511,0.925000011920929
187,749,0.009936293587088585,,,,,
187,751,,0.9854166507720947,0.9135802388191223,0.5015478134155273,0.9024389982223511,0.925000011920929
188,755,,0.9854166507720947,0.9135802388191223,0.5027297735214233,0.9024389982223511,0.925000011920929
189,759,,0.9854166507720947,0.9135802388191223,0.5050408244132996,0.9024389982223511,0.925000011920929
190,763,,0.9854166507720947,0.9135802388191223,0.5068495273590088,0.9024389982223511,0.925000011920929
191,767,,0.9854166507720947,0.9135802388191223,0.5088679790496826,0.9024389982223511,0.925000011920929
192,771,,0.9854166507720947,0.9135802388191223,0.5115741491317749,0.9024389982223511,0.925000011920929
193,775,,0.9854166507720947,0.9135802388191223,0.5136429667472839,0.9024389982223511,0.925000011920929
194,779,,0.9854166507720947,0.9135802388191223,0.5153491497039795,0.9024389982223511,0.925000011920929
195,783,,0.9854166507720947,0.9135802388191223,0.5171365141868591,0.9024389982223511,0.925000011920929
196,787,,0.9854166507720947,0.9135802388191223,0.5185521841049194,0.9024389982223511,0.925000011920929
197,791,,0.9854166507720947,0.9135802388191223,0.5201553702354431,0.9024389982223511,0.925000011920929
198,795,,0.9854166507720947,0.9135802388191223,0.5165722370147705,0.9024389982223511,0.925000011920929
199,799,0.011019626632332802,,,,,
199,799,,0.9833333492279053,0.9024389982223511,0.5059096813201904,0.8809523582458496,0.925000011920929
