epoch,step,train_loss,val_loss,val_mae,val_r2,val_rmse
0,49,0.08176244050264359,,,,
0,99,0.12099823355674744,,,,
0,149,0.10726417601108551,,,,
0,199,0.06084229052066803,,,,
0,249,0.3540166914463043,,,,
0,299,0.11066411435604095,,,,
0,349,0.45409125089645386,,,,
0,399,0.21950200200080872,,,,
0,449,0.34806546568870544,,,,
0,499,0.3886762261390686,,,,
0,549,0.2479623407125473,,,,
0,599,0.19199952483177185,,,,
0,649,0.08152736723423004,,,,
0,699,0.16770029067993164,,,,
0,749,0.21204474568367004,,,,
0,799,0.2517859637737274,,,,
0,849,0.15640810132026672,,,,
0,899,0.30123379826545715,,,,
0,949,0.7517335414886475,,,,
0,999,0.28592202067375183,,,,
0,1049,0.504130482673645,,,,
0,1099,0.6533868312835693,,,,
0,1149,0.14414000511169434,,,,
0,1199,0.20514406263828278,,,,
0,1249,1.0441139936447144,,,,
0,1299,0.16839785873889923,,,,
0,1349,0.2531498074531555,,,,
0,1399,0.7620077729225159,,,,
0,1449,0.20277473330497742,,,,
0,1499,0.2475023716688156,,,,
0,1519,,0.2548903524875641,0.15058472752571106,0.7436608076095581,0.5048666596412659
1,1549,0.5848351716995239,,,,
1,1599,0.15520194172859192,,,,
1,1649,0.34326988458633423,,,,
1,1699,0.15045714378356934,,,,
1,1749,0.10701240599155426,,,,
1,1799,0.1469564288854599,,,,
1,1849,0.26254189014434814,,,,
1,1899,0.25285691022872925,,,,
1,1949,0.22872133553028107,,,,
1,1999,0.15218369662761688,,,,
1,2049,0.02625870332121849,,,,
1,2099,0.26810967922210693,,,,
1,2149,0.15081562101840973,,,,
1,2199,0.24941639602184296,,,,
1,2249,0.029512086883187294,,,,
1,2299,0.1443566232919693,,,,
1,2349,0.8086587190628052,,,,
1,2399,0.1094682365655899,,,,
1,2449,0.06546038389205933,,,,
1,2499,0.0622735321521759,,,,
1,2549,0.20697948336601257,,,,
1,2599,0.41199466586112976,,,,
1,2649,0.21194466948509216,,,,
1,2699,0.44437769055366516,,,,
1,2749,0.24844211339950562,,,,
1,2799,0.13766388595104218,,,,
1,2849,0.42455458641052246,,,,
1,2899,0.09565110504627228,,,,
1,2949,0.14782854914665222,,,,
1,2999,0.18392576277256012,,,,
1,3039,,0.2546490728855133,0.14711427688598633,0.7439033389091492,0.5046277046203613
2,3049,0.34546181559562683,,,,
2,3099,0.26074275374412537,,,,
2,3149,0.9028134346008301,,,,
2,3199,0.16679704189300537,,,,
2,3249,0.4156903922557831,,,,
2,3299,0.20756761729717255,,,,
2,3349,0.02585293911397457,,,,
2,3399,0.13466091454029083,,,,
2,3449,0.06577765941619873,,,,
2,3499,0.07949269562959671,,,,
2,3549,0.0840136781334877,,,,
2,3599,0.2520776391029358,,,,
2,3649,0.20092710852622986,,,,
2,3699,0.1869863122701645,,,,
2,3749,0.5651661157608032,,,,
2,3799,0.13740544021129608,,,,
2,3849,0.17324703931808472,,,,
2,3899,0.23481032252311707,,,,
2,3949,0.12428198754787445,,,,
2,3999,0.8132250308990479,,,,
2,4049,0.28951507806777954,,,,
2,4099,0.1089232861995697,,,,
2,4149,0.1020030826330185,,,,
2,4199,0.246848464012146,,,,
2,4249,0.20600908994674683,,,,
2,4299,0.20827947556972504,,,,
2,4349,0.15808436274528503,,,,
2,4399,0.11038568615913391,,,,
2,4449,0.07730919867753983,,,,
2,4499,0.10617810487747192,,,,
2,4549,0.07106335461139679,,,,
2,4559,,0.2546394169330597,0.14728854596614838,0.7439131736755371,0.5046179890632629
3,4599,0.15446412563323975,,,,
3,4649,0.1157558336853981,,,,
3,4699,0.2501974403858185,,,,
3,4749,0.193651020526886,,,,
3,4799,0.09047800302505493,,,,
3,4849,0.04938953369855881,,,,
3,4899,0.014236467890441418,,,,
3,4949,0.09603814780712128,,,,
3,4999,0.09216174483299255,,,,
3,5049,0.33677101135253906,,,,
3,5099,0.8132649064064026,,,,
3,5149,0.10413085669279099,,,,
3,5199,0.07153517007827759,,,,
3,5249,0.07883764803409576,,,,
3,5299,0.2266479879617691,,,,
3,5349,0.3055488169193268,,,,
3,5399,0.17434220016002655,,,,
3,5449,0.20645423233509064,,,,
3,5499,0.10363498330116272,,,,
3,5549,0.23295998573303223,,,,
3,5599,0.29638469219207764,,,,
3,5649,0.25416770577430725,,,,
3,5699,0.10032055526971817,,,,
3,5749,0.32653775811195374,,,,
3,5799,1.1838643550872803,,,,
3,5849,0.42957600951194763,,,,
3,5899,0.20004527270793915,,,,
3,5949,0.5711470246315002,,,,
3,5999,0.0874936506152153,,,,
3,6049,0.20923326909542084,,,,
3,6079,,0.2546629309654236,0.1479179859161377,0.7438894510269165,0.5046414732933044
4,6099,0.3967289924621582,,,,
4,6149,0.1844550371170044,,,,
4,6199,0.463350385427475,,,,
4,6249,0.3309776782989502,,,,
4,6299,0.11933155357837677,,,,
4,6349,0.16319146752357483,,,,
4,6399,0.25032734870910645,,,,
4,6449,0.2687687873840332,,,,
4,6499,0.05690234526991844,,,,
4,6549,0.1971791535615921,,,,
4,6599,0.34382227063179016,,,,
4,6649,0.2354574054479599,,,,
4,6699,0.39132827520370483,,,,
4,6749,0.29138630628585815,,,,
4,6799,0.08943293988704681,,,,
4,6849,0.05756016820669174,,,,
4,6899,0.2485148310661316,,,,
4,6949,0.6419026851654053,,,,
4,6999,0.12776686251163483,,,,
4,7049,0.09399363398551941,,,,
4,7099,0.43999117612838745,,,,
4,7149,0.24030035734176636,,,,
4,7199,0.3028932511806488,,,,
4,7249,0.2439999282360077,,,,
4,7299,0.46508318185806274,,,,
4,7349,0.20505835115909576,,,,
4,7399,0.14255781471729279,,,,
4,7449,0.13572530448436737,,,,
4,7499,0.15065933763980865,,,,
4,7549,0.5386987924575806,,,,
4,7599,0.48111802339553833,,,,
4,7599,,0.2546316385269165,0.14719195663928986,0.7439209818840027,0.5046103596687317
5,7649,0.0753970742225647,,,,
5,7699,0.11733725666999817,,,,
5,7749,0.1048676148056984,,,,
5,7799,0.058566853404045105,,,,
5,7849,0.35227373242378235,,,,
5,7899,0.1093452125787735,,,,
5,7949,0.4526490271091461,,,,
5,7999,0.21841973066329956,,,,
5,8049,0.3474162220954895,,,,
5,8099,0.38757187128067017,,,,
5,8149,0.2457272708415985,,,,
5,8199,0.1914980560541153,,,,
5,8249,0.08133364468812943,,,,
5,8299,0.16704921424388885,,,,
5,8349,0.2117328643798828,,,,
5,8399,0.25124841928482056,,,,
5,8449,0.15616531670093536,,,,
5,8499,0.3006570339202881,,,,
5,8549,0.7514172792434692,,,,
5,8599,0.2857283651828766,,,,
5,8649,0.503860354423523,,,,
5,8699,0.6531434655189514,,,,
5,8749,0.14381828904151917,,,,
5,8799,0.20469656586647034,,,,
5,8849,1.0439130067825317,,,,
5,8899,0.16846583783626556,,,,
5,8949,0.25289660692214966,,,,
5,8999,0.7617250680923462,,,,
5,9049,0.20255613327026367,,,,
5,9099,0.24728932976722717,,,,
5,9119,,0.25464627146720886,0.14706557989120483,0.7439062595367432,0.5046248435974121
6,9149,0.5844951868057251,,,,
6,9199,0.15509486198425293,,,,
6,9249,0.3434028625488281,,,,
6,9299,0.15052634477615356,,,,
6,9349,0.10688818991184235,,,,
6,9399,0.14691907167434692,,,,
6,9449,0.26229026913642883,,,,
6,9499,0.2532578706741333,,,,
6,9549,0.22849415242671967,,,,
6,9599,0.15199853479862213,,,,
6,9649,0.025730181485414505,,,,
6,9699,0.26792022585868835,,,,
6,9749,0.15070998668670654,,,,
6,9799,0.24930594861507416,,,,
6,9849,0.029300324618816376,,,,
6,9899,0.14400967955589294,,,,
6,9949,0.8083953857421875,,,,
6,9999,0.10946502536535263,,,,
6,10049,0.06532379984855652,,,,
6,10099,0.062183406203985214,,,,
6,10149,0.2062256634235382,,,,
6,10199,0.41197067499160767,,,,
6,10249,0.2118293195962906,,,,
6,10299,0.4442138075828552,,,,
6,10349,0.24848607182502747,,,,
6,10399,0.13746902346611023,,,,
6,10449,0.4240449368953705,,,,
6,10499,0.09561758488416672,,,,
6,10549,0.1476031243801117,,,,
6,10599,0.18389292061328888,,,,
6,10639,,0.2546188235282898,0.14701206982135773,0.7439337968826294,0.5045976638793945
7,10649,0.34549468755722046,,,,
7,10699,0.2606564164161682,,,,
7,10749,0.9027869701385498,,,,
7,10799,0.16648462414741516,,,,
7,10849,0.41570860147476196,,,,
7,10899,0.2074899524450302,,,,
7,10949,0.025717830285429955,,,,
7,10999,0.13435250520706177,,,,
7,11049,0.06571599096059799,,,,
7,11099,0.07926895469427109,,,,
7,11149,0.08393064886331558,,,,
7,11199,0.251893550157547,,,,
7,11249,0.2009776085615158,,,,
7,11299,0.1869482547044754,,,,
7,11349,0.5651817321777344,,,,
7,11399,0.13731756806373596,,,,
7,11449,0.17326043546199799,,,,
7,11499,0.23457202315330505,,,,
7,11549,0.12402652204036713,,,,
7,11599,0.8132214546203613,,,,
7,11649,0.28932929039001465,,,,
7,11699,0.10892066359519958,,,,
7,11749,0.10197894275188446,,,,
7,11799,0.2465355545282364,,,,
7,11849,0.20586936175823212,,,,
7,11899,0.2080952227115631,,,,
7,11949,0.15837205946445465,,,,
7,11999,0.11031258851289749,,,,
7,12049,0.0771387368440628,,,,
7,12099,0.10557301342487335,,,,
7,12149,0.07101026177406311,,,,
7,12159,,0.25462809205055237,0.14709359407424927,0.7439244985580444,0.5046068429946899
8,12199,0.15429586172103882,,,,
8,12249,0.11576840281486511,,,,
8,12299,0.25017523765563965,,,,
8,12349,0.1934138983488083,,,,
8,12399,0.09045610576868057,,,,
8,12449,0.0493798553943634,,,,
8,12499,0.014095358550548553,,,,
8,12549,0.09626901149749756,,,,
8,12599,0.09218696504831314,,,,
8,12649,0.33685582876205444,,,,
8,12699,0.8131346702575684,,,,
8,12749,0.10385449230670929,,,,
8,12799,0.07149574160575867,,,,
8,12849,0.07877427339553833,,,,
8,12899,0.22657103836536407,,,,
8,12949,0.30536001920700073,,,,
8,12999,0.1742616593837738,,,,
8,13049,0.20643693208694458,,,,
8,13099,0.1032770499587059,,,,
8,13149,0.23297090828418732,,,,
8,13199,0.29628533124923706,,,,
8,13249,0.2541406750679016,,,,
8,13299,0.09997755289077759,,,,
8,13349,0.3264714479446411,,,,
8,13399,1.1838057041168213,,,,
8,13449,0.42951446771621704,,,,
8,13499,0.1999417096376419,,,,
8,13549,0.5711178183555603,,,,
8,13599,0.08742396533489227,,,,
8,13649,0.20919761061668396,,,,
8,13679,,0.2546336352825165,0.14705592393875122,0.7439190149307251,0.5046123266220093
9,13699,0.3968193531036377,,,,
9,13749,0.18442058563232422,,,,
9,13799,0.46331092715263367,,,,
9,13849,0.33106011152267456,,,,
9,13899,0.1195133849978447,,,,
9,13949,0.16311833262443542,,,,
9,13999,0.2503613531589508,,,,
9,14049,0.26877760887145996,,,,
9,14099,0.0570560023188591,,,,
9,14149,0.19731971621513367,,,,
9,14199,0.3440006971359253,,,,
9,14249,0.23535966873168945,,,,
9,14299,0.3910752236843109,,,,
9,14349,0.29121360182762146,,,,
9,14399,0.08943237364292145,,,,
9,14449,0.057434678077697754,,,,
9,14499,0.24869607388973236,,,,
9,14549,0.6418728828430176,,,,
9,14599,0.12761728465557098,,,,
9,14649,0.09372603893280029,,,,
9,14699,0.4397899806499481,,,,
9,14749,0.24019335210323334,,,,
9,14799,0.30283379554748535,,,,
9,14849,0.24407675862312317,,,,
9,14899,0.4649393856525421,,,,
9,14949,0.20490193367004395,,,,
9,14999,0.1422784924507141,,,,
9,15049,0.1356002390384674,,,,
9,15099,0.1505957841873169,,,,
9,15149,0.5385483503341675,,,,
9,15199,0.48106783628463745,,,,
9,15199,,0.2546316385269165,0.14738301932811737,0.7439209222793579,0.5046104192733765
